work-id,format,doc,celex
7cf55838-cd1f-11e2-8725-01aa75ed71a1,xhtml,L_2013150EN.01002301.doc.html,32013D0257
d793897a-b1b2-457b-af26-b8bbce840b62,xhtml,L_2004261EN.01001501.doc.html,32004L0080
d793897a-b1b2-457b-af26-b8bbce840b62,html,32004L0080en.html,32004L0080
d34d8ddb-e883-408b-9c39-cac15766fb42,xhtml,L_2005025EN.01007401.doc.html,32004R0794R(02)
08a91b5c-c527-4cdc-822a-6a7d0a691dd2,xhtml,L_2011246EN.01000501.doc.html,32011D0940
93745cad-933e-11e5-983e-01aa75ed71a1,xhtml,L_2015307EN.01000701.doc.html,32015R2171
2de03a6a-7f20-11e7-b5c6-01aa75ed71a1,xhtml,L_2017209EN.01002401.doc.html,32017D1470
e3bfef1b-97ed-4bb2-86fa-ff498ff1f488,html,31988D0568en.html,31988D0568
23670fe9-cfc2-11e5-a4b5-01aa75ed71a1,xhtml,L_2016034EN.01000101.doc.html,32016D0151
e13d5c75-c947-11ee-95d9-01aa75ed71a1,xhtml,L_202400583EN.html,32024D0583
cf802a11-168c-4095-8c91-6028e4e3a211,xhtml,L_2007169EN.01002201.doc.html,32007R0739
9a8101f8-97ed-11e9-9369-01aa75ed71a1,xhtml,L_2019171EN.01011501.doc.html,32019D1086
f7e8ae9b-02f1-4f84-a2b6-7c807d7bbe1f,html,32000O0006en.html,32000O0006
78c4fa61-9a32-11ec-83e1-01aa75ed71a1,xhtml,L_2022066EN.01001401.doc.html,32022D0354
0be5800a-a92b-46fc-919d-5da96da00cc4,xhtml,L_2011320EN.01005401.doc.html,32011D0803
f51c0dc3-00ad-11ea-8c1f-01aa75ed71a1,xhtml,L_2019270EN.01007901.doc.html,32019D1763
f20cfd60-32d7-4e80-966b-e8ac7c09894e,xhtml,L_2005126EN.01005501.doc.html,32005D0382
3ac2ed56-0475-11eb-a511-01aa75ed71a1,xhtml,L_2020319EN.01001901.doc.html,32020R1374
0be198a8-0f5b-11f0-b1a3-01aa75ed71a1,xhtml,L_202500672EN.html,32025D0672
1ee590cb-73c9-11e5-86db-01aa75ed71a1,xhtml,L_2015271EN.01000101.doc.html,32015R1850
4bbd4947-d588-4a9a-be90-dba85239f03f,xhtml,L_2008225EN.01001401.doc.html,32008D0690
b493b9db-7ad4-453e-80c7-ffb6b490d2c2,html,31992D0621en.html,31992D0621
b0a3a8e8-ab6b-11ee-b164-01aa75ed71a1,xhtml,L_202490006EN.html,32023R2720R(01)
9a624803-ab00-46ff-ad41-cdb62b40f82c,xhtml,L_2009131EN.01013201.doc.html,32009L0021
ca0eb7da-9937-11e3-94f8-01aa75ed71a1,xhtml,L_2014048EN.01000901.doc.html,32014D0095
39d5ee5b-9d65-11e9-9d01-01aa75ed71a1,xhtml,L_2019179EN.01002301.doc.html,32019D1133
8d663d3f-08e7-11ef-a251-01aa75ed71a1,xhtml,L_202490278EN.html,32023R2465R(01)
cde02262-5714-11e7-a5ca-01aa75ed71a1,xhtml,L_2017160EN.01000101.doc.html,32017R1105
5277a1b7-1b60-48a4-aceb-50c783f552e3,html,32000M1777en.html,32000M1777
5c26d986-7707-4941-b985-10a9b7ccec89,html,31993D0438en.html,31993D0438
3f87c7a6-747b-11e4-b593-01aa75ed71a1,xhtml,L_2014337EN.01000101.doc.html,32014R1252
99d64d80-14fa-11eb-b57e-01aa75ed71a1,xhtml,C_2020357EN.01000101.doc.html,32020D1023(01)
5c049f0e-f793-11e8-9982-01aa75ed71a1,xhtml,L_2018308EN.01004501.doc.html,32018D1886
fecd98b8-4918-4dad-b265-40c73f228e57,xhtml,L_2010010EN.01000101.doc.html,32010R0029
95c377ab-8a9a-11e5-b8b7-01aa75ed71a1,xhtml,L_2015298EN.01002901.doc.html,32015D2039
68a59465-f807-11e6-8a35-01aa75ed71a1,xhtml,L_2017043EN.01020501.doc.html,32017R0296
8ae984e4-562c-48b5-a551-ca6bbd8a5636,xhtml,L_2009229EN.01000101.doc.html,32009R0767
0d1ce120-8e64-49d3-82d3-8eeefefdb306,html,31991D0176en.html,31991D0176
133a394d-e253-4470-ab03-7c90b0509002,xhtml,L_2013001EN.01000101.doc.html,32013D0001
3658f060-1e8a-4f7a-b578-03ff07ccadff,html,31991D0314en.html,31991D0314
6b2ae0b3-bc4b-11e6-a237-01aa75ed71a1,xhtml,L_2016332EN.01002201.doc.html,32016D2144
33a70d70-049a-11e7-8a35-01aa75ed71a1,xhtml,L_2017063EN.01009101.doc.html,32017R0408
f70885e1-306c-41c9-bf04-099840c47172,xhtml,L_2009009EN.01003101.doc.html,32009L0001
ca2fb4b3-5edd-11ec-9c6c-01aa75ed71a1,xhtml,L_2021454EN.01000101.doc.html,32021D2251
9f9872c6-4e6e-11ec-91ac-01aa75ed71a1,xhtml,L_2021421EN.01007201.doc.html,32021D2075
65d6fe1c-b697-11ef-91ed-01aa75ed71a1,xhtml,L_202403113EN.html,32024D3113
bda0766b-62d7-11e7-b2f2-01aa75ed71a1,xhtml,L_2017176EN.01000101.doc.html,32017R1199
c51a1dc7-eb42-11e5-8a81-01aa75ed71a1,xhtml,L_2016070EN.01002701.doc.html,32016D0376
e2716c00-5cca-11e3-914b-01aa75ed71a1,xhtml,L_2013323EN.01002201.doc.html,32013R1248
a2845f92-01b2-4d25-9dd7-0e536a99bc81,html,31986D0077en.html,31986D0077
442aa4e0-c95f-4cca-b9c5-be26d8bcbea8,xhtml,C_2007212EN.01000201.doc.html,32007M4685
84e48630-3417-41f0-964a-62c304d82612,html,31999D0187en.html,31999D0187
4fa81110-8803-11e2-b5c3-01aa75ed71a1,xhtml,L_2013065EN.01003501.doc.html,32013D0122
eb5626dd-f81b-4d86-8b2a-d1315c306c7d,html,31994D0518en.html,31994D0518
2bcd653d-5fdf-11ed-92ed-01aa75ed71a1,xhtml,L_2022288EN.01002101.doc.html,32022R2183
dc587bb2-620e-11e7-9dbe-01aa75ed71a1,xhtml,L_2017173EN.01000601.doc.html,32017R1202
206ae15e-be92-42b7-a641-8d2bc3861437,html,31999R1635en.html,31999R1635
d8b52031-b188-428a-8a56-b045387b9e51,html,31978A0133en.html,31978A0133
341afa02-24d0-11e7-b611-01aa75ed71a1,xhtml,L_2017103EN.01002201.doc.html,32017R0700
91f56e8a-9ad1-11e3-82a3-01aa75ed71a1,xhtml,L_2014052EN.01000501.doc.html,32014R0159
bfbd1f23-40d8-4aeb-a577-75d6be6b6076,html,31980D0237en.html,31980D0237
a087f6a3-c986-4288-9458-847befdfd675,xhtml,L_2010032EN.01000601.doc.html,32010D0056
fd1c4001-b29f-11e6-9e3c-01aa75ed71a1,xhtml,L_2016319EN.01004301.doc.html,32016D2061
af198bee-6f69-49a0-b26c-67a1b55143e2,xhtml,L_2011107EN.01000101.doc.html,32011R0394
f36cdc96-c571-4a1f-8a0b-e88668f892e0,html,32004M3362en.html,32004M3362
1b974ea4-54ea-11e6-89bd-01aa75ed71a1,xhtml,L_2016202EN.01002401.doc.html,32016D1231
85f9e033-1edd-11e6-86d0-01aa75ed71a1,xhtml,L_2016132EN.01012901.doc.html,32016D0011
4229f512-5691-11e4-a0cb-01aa75ed71a1,xhtml,L_2014300EN.01005701.doc.html,32014D0039(01)
5c0f9385-3982-4884-b95b-e2e0d51835ca,xhtml,L_2005106EN.01000701.doc.html,32005R0634
fc438429-dff4-11ec-a534-01aa75ed71a1,xhtml,L_2022147EN.01002701.doc.html,32022R0828
9955a966-fd79-4523-a3f3-a5393b48038c,xhtml,L_2009321EN.01004101.doc.html,32009D0899
0ccf3ef6-80f9-4551-983d-7d99cbd7fda4,html,31999M1764en.html,31999M1764
ee4471bb-f8d8-11ec-b94a-01aa75ed71a1,xhtml,L_2022176EN.01000301.doc.html,32022D1090
d082dfb2-c20b-11ed-8912-01aa75ed71a1,xhtml,L_2023075EN.01001501.doc.html,32023D0575
9e85dd3f-2d62-11eb-b27b-01aa75ed71a1,xhtml,L_2020393EN.01001201.doc.html,32020D1746
9a57d501-6c78-4dab-a778-a110008ed3cb,html,32011M6244en.html,32011M6244
7eccd81d-6e10-44c4-9e6f-525981778246,html,32000M1784en.html,32000M1784
f0b8e7e3-c2f5-46b3-8ea8-4627bdaa1bbf,xhtml,ENG_m8010.html,32016M8010
f0a142be-9d76-11e5-8781-01aa75ed71a1,xhtml,L_2015322EN.01005001.doc.html,32015D2275
16ce8c99-2760-45c0-9506-f9afacb57a66,xhtml,C_2004227EN.01000701.doc.html,32004M3503
d02bf376-56fc-4826-a998-a9cfa6302c85,html,32000M1780en.html,32000M1780
7c572048-c0a7-11ee-b164-01aa75ed71a1,xhtml,L_202490070EN.html,32023D2538R(01)
26be8a85-134d-4064-8875-41104704f78f,html,31995R2546en.html,31995R2546
c58d30c0-04cf-11ee-87ec-01aa75ed71a1,xhtml,L_2023147EN.01006801.doc.html,32023R1105
15e0f057-91b7-42ae-a46b-bdac77771321,html,32011M6135en.html,32011M6135
598e4b60-edc0-11e6-ad7c-01aa75ed71a1,xhtml,L_2017033EN.01001601.doc.html,32017R0209
f2deeaf8-01d2-11ef-a251-01aa75ed71a1,xhtml,L_202401160EN.html,32024R1160
426e9f76-2ff3-4ab8-aef3-c40506680152,xhtml,L_2013322EN.01000601.doc.html,32013R1228
5e6f0923-e74a-11e6-ad7c-01aa75ed71a1,xhtml,L_2017025EN.01000501.doc.html,32017R0157
0db8c9b5-bd4e-4aee-876a-b32be93a4aa6,xhtml,L_2012295EN.01000901.doc.html,32012R0984
1e136e70-0d6d-4bc7-8816-a3af90cfe9fe,xhtml,L_2011241EN.01003503.doc.html,32009R0664R(01)
0777003f-2c4c-11ee-95a2-01aa75ed71a1,xhtml,L_2023188EN.01002401.doc.html,32023R1546
bd57cd83-e7ec-11ee-9ea8-01aa75ed71a1,xhtml,C_202402219EN.html,32024D02219
80dd5654-510c-11ed-92ed-01aa75ed71a1,xhtml,L_2022273EN.01001701.doc.html,32022R1993
5882af0d-877a-4872-ab9c-3524da5c124e,html,32001M2458en.html,32001M2458
0a6d8d54-da50-11e7-a506-01aa75ed71a1,xhtml,L_2017320EN.01001101.doc.html,32017D2238
4db63d49-b6b8-4bf3-b0ff-0ec8f65bfdf6,xhtml,L_2005196EN.01004601.doc.html,32005B0534
5f6a1115-986f-4850-b34b-6bec0583f676,xhtml,L_2008083EN.01000701.doc.html,32008D0263
b4c7129d-b59e-4679-89ac-1781ef8ac502,xhtml,L_2009265EN.01000901.doc.html,32009L0119
9b7c8b7f-c746-11ea-adf7-01aa75ed71a1,xhtml,L_2020227EN.01002701.doc.html,32020R1033
1e1c36a8-b210-4302-8b1d-3d4347664fc9,html,31980D0210en.html,31980D0210
ca2b025d-fc25-4c30-8273-01e951b46f0c,xhtml,L_2006178EN.01003901.doc.html,32006R0952
c8ea7cdb-4d44-11ef-acbc-01aa75ed71a1,xhtml,L_202402074EN.html,32024R2074
ca40331b-fe80-11e2-a352-01aa75ed71a1,xhtml,L_2013210EN.01002401.doc.html,32013R0754
2a8cab71-c46b-11ed-a05c-01aa75ed71a1,xhtml,L_2023079EN.01016501.doc.html,32023D0598
27698d84-ebb2-4e88-9771-c35115ec7291,xhtml,L_2008116EN.01005601.doc.html,32008E0348
b4036450-2f68-11ef-a61b-01aa75ed71a1,xhtml,L_202401708EN.html,32024D1708
34bf101c-ae97-42ac-ad0f-81151045cb9b,html,32002M2847en.html,32002M2847
3104a74e-573e-41f5-9c6d-1f2a24c2d4ce,html,31995R1085en.html,31995R1085
cbed2d5b-b5fc-11e1-b84a-01aa75ed71a1,xhtml,L_2012142EN.01001601.doc.html,32012R0459
f1856e9d-e860-11eb-93a8-01aa75ed71a1,xhtml,L_2021257EN.01000301.doc.html,32021D1185
03499abf-48f7-42d9-b504-909625e11dff,html,31997R1482en.html,31997R1482
6bf9fa38-c985-11eb-84ce-01aa75ed71a1,xhtml,L_2021204EN.01000701.doc.html,32021R0931
99d508ea-7886-453a-91b8-4bedefe6daeb,html,32000Y0911_01_en.html,32000Y0911(01)
0ba8f889-17f9-11ea-8c1f-01aa75ed71a1,xhtml,L_2019316EN.01005101.doc.html,32019D2080
a5c55537-8c5d-4579-b8d2-1133a5bf5889,xhtml,C_2011217EN.01000901.doc.html,32011H0723(03)
f5872164-554a-11f0-a9d0-01aa75ed71a1,xhtml,L_202501293EN.html,32025D1293
bcb63a01-aa17-11ea-bb7a-01aa75ed71a1,xhtml,LI2020179EN.01000401.doc.html,32019R1021R(01)
42594c9a-1c1c-11e7-aeb3-01aa75ed71a1,xhtml,L_2017097EN.01000901.doc.html,32017R0671
3fb664c4-0b51-44fc-b738-2c28b4637657,xhtml,L_2009216EN.01007601.doc.html,32009L0081
d70859f8-ee67-4502-b8bf-d7f132df4b51,html,31998D0308en.html,31998D0308
cc7389d7-ce1a-4a20-ae01-9aaacc94aa67,xhtml,L_2007020EN.01001601.doc.html,32007D0049
9582219e-d77f-4e42-9182-183eeca47555,xhtml,L_2010286EN.01001501.doc.html,32010D0659
7c521606-508b-11e7-a5ca-01aa75ed71a1,xhtml,L_2017150EN.01000501.doc.html,32017R0998
bd37dc91-beeb-11ed-8912-01aa75ed71a1,xhtml,L_2023073EN.01006701.doc.html,32023D0387R(01)
cb8a1075-877e-11e5-b8b7-01aa75ed71a1,xhtml,L_2015292EN.01001202.doc.html,32011D0845R(01)
54a3cc7a-8200-47ed-bd13-a073e6c09f61,html,32004R0379en.html,32004R0379
5dffc140-1f96-4022-be85-4b63596db47c,xhtml,L_2011335EN.01005701.doc.html,32011R1323
962d9d09-ec9c-4ffb-8d26-268785c2e8f6,html,31993D0091en.html,31993D0091
9124a197-e17f-11e3-8cd4-01aa75ed71a1,xhtml,L_2014152EN.01000101.doc.html,32014R0548
1c5d983e-e6e2-11e3-8cd4-01aa75ed71a1,xhtml,L_2014160EN.01003101.doc.html,32014D0307
a41241b3-571e-4aba-849b-dcf7e12b4992,xhtml,L_2009010EN.01000701.doc.html,32008L0119
927e06a7-1bc3-11ef-a251-01aa75ed71a1,xhtml,L_202401489EN.html,32024D1489
43aa4d82-1873-11e8-ac73-01aa75ed71a1,xhtml,L_2018053EN.01000101.doc.html,32018R0238
bed2cbfd-b81a-4d49-955c-f68f143af114,html,32001M2277en.html,32001M2277
7b12d5cb-367a-11e5-9f85-01aa75ed71a1,xhtml,L_2015200EN.01001101.doc.html,32015R1308
5d6024d0-bba3-11ef-91ed-01aa75ed71a1,xhtml,L_202403139EN.html,32024D3139
594f62da-4a03-4482-bd36-b6a0c82db25a,html,31998H0195en.html,31998H0195
e6e4cd9d-adf2-11ef-acb1-01aa75ed71a1,xhtml,L_202402975EN.html,32024R2975
8c67fc54-bd88-4e2b-b51c-a213122e87e5,html,31996G1212_01_en.html,31996G1212(01)
2bfd0bf2-c8e6-4879-a142-486e061860b6,html,31998M1326en.html,31998M1326
41b18ba6-367b-11e5-9f85-01aa75ed71a1,xhtml,L_2015201EN.01010901.doc.html,32015D1227
05628be8-b373-11ef-acb1-01aa75ed71a1,xhtml,L_202403018EN.html,32024R3018
8c11d7ad-e246-41f7-bb2b-235a0cf0e8a1,html,31995Y0703_01_en.html,31995Y0703(01)
85cd07fc-ec9c-11e8-b690-01aa75ed71a1,xhtml,L_2018293EN.01002401.doc.html,32018D1789
a185a780-3b68-4a57-867b-3f3d513a05de,html,32004D0056en.html,32004D0056
d17d8afe-b5e8-4d0b-8c0c-17d119ef072c,html,31998F0699en.html,31998F0699
89978c52-812a-41c6-8507-d71339988480,xhtml,L_2010159EN.01001301.doc.html,32010R0557
6393c96c-ea17-4890-b638-b0e04dcc1ffc,xhtml,L_2011327EN.01006701.doc.html,32011D0821
5ca9571c-26c6-11e5-a342-01aa75ed71a1,xhtml,L_2015182EN.01002601.doc.html,32015R1116
56ae9fbb-b5ca-11ee-b164-01aa75ed71a1,xhtml,L_202400265EN.html,32024R0265
4184b78b-6585-4e50-bb09-0644ad6d8f30,html,31992D0373en.html,31992D0373
b288a2e8-71c4-43aa-935d-16c37e5b4206,html,32002D0738en.html,32002D0738
45f3bdbb-b698-11ee-b164-01aa75ed71a1,xhtml,L_202400339EN.html,32024R0339
9770a2d0-09d8-4b48-aa76-d9b782c3517f,html,32012M6452en.html,32012M6452
5a91d634-1aaf-4b20-9e85-2efbb6564d17,html,32000D0410en.html,32000D0410
75746953-36a0-11e7-a08e-01aa75ed71a1,xhtml,L_2017121EN.01000101.doc.html,32017R0803
a2f7862f-151c-46ff-a740-535261a5e667,xhtml,L_2009025EN.01001701.doc.html,32009D0076
a723f1c2-8324-42bb-a6a3-d72ddf707524,xhtml,L_2007119EN.01004501.doc.html,32007D0320
daf0bccd-03b5-4d0b-82c8-273881ab13c2,html,31986Q0548en.html,31986Q0548
c6eb347a-16c8-4705-869f-d1b25ca3cb39,xhtml,L_2011335EN.01000101.doc.html,32011L0093
04d98df2-6e44-4778-ad60-6eec73c2c0da,html,31979L0692en.html,31979L0692
15fbfc5e-f715-4e3b-a123-7e356dd2e641,html,31999D0246en.html,31999D0246
5900199f-27c8-11e6-914b-01aa75ed71a1,xhtml,L_2016144EN.01003501.doc.html,32016R0865
13047fd5-b119-436a-943d-c5ec73fe2ec8,html,32001M2538en.html,32001M2538
3cedd73c-e2f4-4bc9-a6d0-c92b9594a05d,xhtml,L_1994073EN.01001901.doc.html,31994D0157
3cedd73c-e2f4-4bc9-a6d0-c92b9594a05d,html,31994D0157en.html,31994D0157
0cd9d5ad-63f3-4b9d-bb3d-0a65d027af8f,xhtml,L_2007346EN.01002001.doc.html,32007D0883
e7597951-40cf-11ea-9099-01aa75ed71a1,xhtml,L_2020021EN.01000101.doc.html,32020R0111
2e6c11f3-d983-4bd9-99d1-01b02325b8c9,xhtml,L_2008114EN.01009901.doc.html,32008D0332
6076b16e-e611-11e2-9165-01aa75ed71a1,xhtml,L_2013187EN.01000401.doc.html,32013R0646
d3256cec-5cc3-11e3-914b-01aa75ed71a1,xhtml,C_2013354EN.01000101.doc.html,32013H1204(01)
64aa13fa-73c6-4e80-aa59-c7596c30882a,html,32012M6678en.html,32012M6678
68e4c190-8e43-4fd3-8d3a-f1f989c59a4f,html,31982D0860en.html,31982D0860
5b8dc3f3-5cf2-4ac1-8ebc-96aca3aa487b,xhtml,L_1996061EN.01003101.doc.html,31996D0191
5b8dc3f3-5cf2-4ac1-8ebc-96aca3aa487b,html,31996D0191en.html,31996D0191
5c589ca3-4ac1-45af-9b1e-f96b9756b7a4,xhtml,L_2009111EN.01002301.doc.html,32009D0364
ea6ba131-c645-48a0-8333-062e2cf94f5e,html,32002D0056en.html,32002D0056
5da12a58-6c64-42f9-825a-3c9eb1b6e5bd,html,32001M2476en.html,32001M2476
55e0829a-019d-11e8-b8f5-01aa75ed71a1,xhtml,L_2018020EN.01000101.doc.html,32018R0111
0753e947-16ec-11e4-933d-01aa75ed71a1,xhtml,L_2014223EN.01002501.doc.html,32014D0504
1706e55e-b69f-4029-b34d-9cb6ae23820d,html,32013M6852en.html,32013M6852
df2b0d86-00b3-11ed-b94a-01aa75ed71a1,xhtml,L_2022184EN.01000601.doc.html,32022R1183
267c1151-df74-11ef-be2a-01aa75ed71a1,xhtml,L_202500207EN.html,32025D0207
de7bfc01-25a0-46d8-969f-245a83fe97d1,xhtml,L_2007312EN.01003201.doc.html,32007D0774
60924276-fb51-11e7-b8f5-01aa75ed71a1,xhtml,L_2018012EN.01000901.doc.html,32018R0065
c02ce80f-749b-4b3d-bdb6-7d5ceb4e81dc,html,31998R2160en.html,31998R2160
7b17df2a-4c55-11e3-ae03-01aa75ed71a1,xhtml,L_2013302EN.01002701.doc.html,32013R1134
dd35c472-9939-4a27-a842-9a29c51ac66d,html,32012M6561en.html,32012M6561
36ee7954-37d5-11e8-b5fe-01aa75ed71a1,xhtml,L_2018088EN.01000101.doc.html,32018R0523
a38cc8f5-0d1c-11eb-bc07-01aa75ed71a1,xhtml,L_2020335EN.01001801.doc.html,32020D1467
1b759b92-284e-46a8-b0d2-7ba75b43b9a7,xhtml,C_2007099EN.01000401.doc.html,32007M4632
2116e946-cb3e-4de7-8f9d-334efc9c0c43,html,32001M2328en.html,32001M2328
37da3eb8-4bf2-11ea-b8b7-01aa75ed71a1,xhtml,L_2020037EN.01000401.doc.html,32020R0179
6c4835ef-fb6f-11e3-831f-01aa75ed71a1,xhtml,L_2014183EN.01007001.doc.html,32014D0386
a96ea44d-fcf2-48dc-9255-88ae4914e8b9,html,31997F0625_01_en.html,31997F0625(01)
36a59e9f-ebb9-44d8-a76b-403037fbc5a3,html,32000D0071en.html,32000D0071
60fee195-cf30-4e30-b569-6c37dc084680,html,31982D0804en.html,31982D0804
9d4046e9-1fc0-4228-987e-8e9df2f93513,html,31985R0210en.html,31985R0210
99de86c1-2056-4fdf-a790-642fcd8e1f91,xhtml,L_2007204EN.01002601.doc.html,32004R0852R(03)
ca378a3e-a3e2-4cfe-bb7c-9173b3305da0,html,31985D0138en.html,31985D0138
d9890ad2-ba70-4d73-8bb6-d955b05774da,xhtml,L_2012057EN.01001401.doc.html,32012D0106
d4e8eb19-a55c-11ea-bb7a-01aa75ed71a1,xhtml,L_2020172EN.01000701.doc.html,32020R0736
5931ec4a-45e3-11ed-92ed-01aa75ed71a1,xhtml,L_2022262EN.01004101.doc.html,32022R1857
42badeb3-9b7b-41c6-8d69-842414109c9b,xhtml,L_2010145EN.01001301.doc.html,32010D0322
c8d5ac51-c647-4901-9e0c-0539a2738048,xhtml,L_2011016EN.01000101.doc.html,32008R1272R(02)
ecb725fa-7c4e-4aaa-8f17-b50627d036ed,xhtml,L_2004154EN.01006401.tif.jpg,32004D0436
ecb725fa-7c4e-4aaa-8f17-b50627d036ed,xhtml,L_2004154EN.01006302.tif.jpg,32004D0436
ecb725fa-7c4e-4aaa-8f17-b50627d036ed,xhtml,L_2004154EN.01005901.doc.html,32004D0436
33829205-a55b-11e5-b528-01aa75ed71a1,xhtml,L_2015332EN.01005201.doc.html,32015R2381
50c66b44-c7bb-11e4-bbe1-01aa75ed71a1,xhtml,C_2015083EN.01000301.doc.html,32015D0311(01)
b00fe453-0851-11f0-b1a3-01aa75ed71a1,xhtml,L_202500524EN.html,32025R0524
5c7b3593-dcfb-4c5c-b47e-29a1b3f79266,html,32002A1129_01_en.html,32002A1129(01)
6318f55f-adb2-11e2-ab01-01aa75ed71a1,xhtml,L_2013113EN.01001801.doc.html,32013D0195
4fdd172b-5865-11e7-a5ca-01aa75ed71a1,xhtml,L_2017163EN.01000401.doc.html,32017R1124
6e942ea1-f485-11e4-a3bf-01aa75ed71a1,xhtml,L_2015116EN.01000101.doc.html,32015R0728
cbe0f322-93d8-11ee-b164-01aa75ed71a1,xhtml,L_202302724EN.html,32023R2724
479a8335-de31-4556-9fa1-c59f66770b3e,xhtml,L_2008200EN.01002201.doc.html,32008D0622
4d9c2f3e-b117-11ef-acb1-01aa75ed71a1,xhtml,L_202403006EN.html,32024D3006
679619b3-490f-11ec-91ac-01aa75ed71a1,xhtml,L_2021412EN.01000101.doc.html,32021R1971
2d48523f-7751-11e7-b2f2-01aa75ed71a1,xhtml,L_2017201EN.01000301.doc.html,32017R1408
9b396093-5a7c-49c1-8f5c-4497bad3c22c,xhtml,C_2010146EN.01001201.doc.html,32010A0604(03)
3721708f-2b45-42c7-97bd-3c262e49a484,xhtml,L_2010141EN.01001001.doc.html,32010D0315
cd960d16-877e-11e5-b8b7-01aa75ed71a1,xhtml,L_2015293EN.01001501.doc.html,32015R1973
dc6aa498-f733-11e9-8c1f-01aa75ed71a1,xhtml,L_2019272EN.01000701.doc.html,32019R1780
fea646e6-d1a4-4ef7-8aee-51a2376e2d98,xhtml,C_2007268EN.01000301.doc.html,32007M4866
26bfaf05-32d2-11ec-bd8e-01aa75ed71a1,xhtml,CI2021427EN.01001101.doc.html,32021D1022(01)
910cd086-ddc6-11e9-9c4e-01aa75ed71a1,xhtml,L_2019243EN.01000401.doc.html,32019D1575
49fc231f-dff1-11e3-8cd4-01aa75ed71a1,xhtml,L_2014148EN.01003601.doc.html,32014R0529
b32fdd3c-8849-11ea-812f-01aa75ed71a1,xhtml,L_2020132EN.01000101.doc.html,32020R0570
e84e784a-ec68-11e7-9749-01aa75ed71a1,xhtml,L_2017348EN.01004301.doc.html,32017D2464
5816a000-476b-11e7-aea8-01aa75ed71a1,xhtml,L_2017142EN.01009701.doc.html,32017D0947
0516bb07-70d1-40cd-af28-038c45bb3391,html,31973D0318en.html,31973D0318
444cd138-84eb-11ee-99ba-01aa75ed71a1,xhtml,L_202302610EN.html,32023D2610
148a5032-74ee-11ec-9136-01aa75ed71a1,xhtml,L_2022009EN.01000701.doc.html,32022R0043
c54c375b-5ed2-4b73-b4f1-89332a236bb4,xhtml,L_2009055EN.01004001.doc.html,32009D0162
d7746ea5-9b83-4581-a9d7-435b32847220,xhtml,L_2007043EN.01004201.doc.html,32006R1876R(01)
eb16f509-34ea-11e5-9f85-01aa75ed71a1,xhtml,L_2015198EN.01001501.doc.html,32015R1287
59547c09-508a-11eb-b59f-01aa75ed71a1,xhtml,L_2021003EN.01000401.doc.html,32021R0009
2cca7ff7-7fbc-4745-a8e0-d2e6a1e14611,html,31986L0467en.html,31986L0467
3d0dcd22-5b9a-4a65-939e-7d573b30d5e5,html,31999D0587en.html,31999D0587
a0754e0f-6412-4c26-891e-e48d9a18f446,html,32003D0625_02_en.html,32003D0625(02)
cedbdbca-d55f-11e1-905c-01aa75ed71a1,xhtml,C_2012219EN.01009501.doc.html,32012H0724(28)
44de63e0-435c-11ec-89db-01aa75ed71a1,xhtml,L_2021400EN.01016001.doc.html,32021D1967
07bfbd7e-22f0-4b4b-9ff5-f21ab61c41c3,html,32011M6412en.html,32011M6412
a9d5b028-a72a-404b-b045-4cc403e5a151,html,32010M5990en.html,32010M5990
4c6a99da-4ae7-11ef-acbc-01aa75ed71a1,xhtml,L_202402013EN.html,32024R2013
4fbd687b-ef1c-4deb-a126-bb60825eee05,html,32000M1814en.html,32000M1814
d3b7e233-91b7-4757-8c14-955521cb9075,xhtml,L_2008043EN.01003901.doc.html,32008E0135
b6aafd01-478d-11e8-be1d-01aa75ed71a1,xhtml,L_2018104EN.01003701.doc.html,32018R0626
707700df-1e1e-11e9-8d04-01aa75ed71a1,xhtml,L_2019019EN.01000901.doc.html,32019D0096
c2b0ccac-9ff2-11ea-9d2d-01aa75ed71a1,xhtml,L_2020164EN.01002801.doc.html,32020R0705
eed450ff-dd1d-11e5-8fea-01aa75ed71a1,xhtml,L_2016052EN.01002401.doc.html,32016R0278
ddd17330-8823-4e34-bb6f-b46d0a6e9fb6,xhtml,L_1994173EN.01001201.doc.html,31994D0375
ddd17330-8823-4e34-bb6f-b46d0a6e9fb6,html,31994D0375en.html,31994D0375
b105d471-27d1-11ec-bd8e-01aa75ed71a1,xhtml,C_2021407EN.01000101.doc.html,32021D1008(02)
cdc47754-b50a-40ee-bf62-26016cf493a3,html,32001M2641en.html,32001M2641
15e142b4-6d3c-4bc3-a452-679b83d66cf8,xhtml,L_2010161EN.01001101.doc.html,32009L0128R(01)
62150f82-3b5d-11f0-8a44-01aa75ed71a1,xhtml,L_202501060EN.html,32025D1060
9467dfec-4b38-11ec-91ac-01aa75ed71a1,xhtml,L_2021415EN.01000901.doc.html,32021R2029
115a0f0c-64bb-11ed-92ed-01aa75ed71a1,xhtml,L_2022294EN.01002201.doc.html,32022D2244
4cb326de-f154-11ee-8e14-01aa75ed71a1,xhtml,L_202400967EN.html,32024R0967
fd556e9d-1a38-45d6-9760-8ea12cb63299,html,32011M5984en.html,32011M5984
e27cb16c-f0bb-45f2-8050-a3cafa2aeb47,xhtml,L_2009256EN.01003501.doc.html,32009D0719
8efa7521-a141-47cc-858c-cbcf996f642b,xhtml,C_2010094EN.01000101.doc.html,32010A0414(01)
