work-id,celex
814f6c74-5691-11e4-a0cb-01aa75ed71a1,32014H0724
814f881e-6a58-11e9-9f05-01aa75ed71a1,32014R0908R(05)
814fb795-4bf4-11ea-b8b7-01aa75ed71a1,32019R1020R(01)
81501ef5-ffc0-4cd1-a0de-cb80cffcae9f,31993R1959R(01)
81502150-d481-11e5-a4b5-01aa75ed71a1,32016D0203
81522373-6ca8-11e9-9f05-01aa75ed71a1,32019D0010
815350d8-db34-11e3-8cd4-01aa75ed71a1,32004D0289R(01)
81544474-ceb8-491e-81b0-11ef85112888,31992M0224
8154dd2a-12d4-11e9-81b4-01aa75ed71a1,32006L0038R(03)
8154fdd6-c7bb-11e4-bbe1-01aa75ed71a1,32015D0397
8155a387-6377-11e6-9b08-01aa75ed71a1,32016R1375
8157d16a-dbbb-4466-8a08-a0ab39e5278a,32010D0623
81598055-764b-11e6-b076-01aa75ed71a1,32008R1005R(04)
815c7dc9-2fee-492e-bbb5-955838236d98,31996R0499
815e0503-750c-11e8-9483-01aa75ed71a1,32018R0885
81629e41-34ea-11ef-b441-01aa75ed71a1,32024D1762
8162eb7f-e393-11e6-ad7c-01aa75ed71a1,32017D0131
8166923a-4945-11e2-8762-01aa75ed71a1,32012R0692R(01)
81681cc0-9db8-11ec-83e1-01aa75ed71a1,32022R0377
8169b1bf-d9fd-43c3-b1aa-a7211662a934,31995Y0722(01)
816b6fd7-3d1c-406b-b819-ea00a97b24f4,32002R0894
816b7c0c-9cb3-4676-bb87-3e71cbcfcf26,32000D0009
816b9e8f-cecb-11ed-a05c-01aa75ed71a1,32021R2115R(07)
816c3604-fb4f-11e7-b8f5-01aa75ed71a1,32017R1370R(02)
816cb3fd-ab0d-4d41-b3a3-6848f78523e7,32010R0896
8170534a-0ada-41e0-8697-b51bc0cddca0,32005M3649
81716b12-9c7b-4b5f-ba41-ddd13747a029,31972R1473
817191e6-81dd-11e9-9f05-01aa75ed71a1,32019D0896
817253a0-1c8b-42cf-bfbb-afa920933e66,32015M7777
81732892-26fa-496d-87db-7155be360743,32007D0815
8173f1f6-6349-11e5-9317-01aa75ed71a1,32015D1583
81759a23-f702-4b12-bf12-cd860357afdb,32012M6544
8176eeeb-b7e1-11e8-99ee-01aa75ed71a1,32018D1237
81786bde-cc51-11e8-9424-01aa75ed71a1,32014R0596R(07)
8179bdf7-86a5-449d-87a5-d09edfed605c,32015M7508
8179cb8d-3a77-11e5-98a0-01aa75ed71a1,32012L0019R(04)
817c39b4-b2a9-11e9-9d01-01aa75ed71a1,32019M9429
817e45c0-28c1-11ef-9290-01aa75ed71a1,32024M11567
817ea759-7de2-4167-8b66-fa28694a2be9,32014M7431
817ea829-a843-11ed-b508-01aa75ed71a1,32022R2513R(01)
8182c028-bec3-4d65-83c2-e15ea1f39e57,32009R0554
818383fc-2d4f-11ee-95a2-01aa75ed71a1,32023R1564
8183fe7d-ded5-4c48-a183-8f79ff54632f,32006M4279
81866ad4-29a0-4374-9bd4-8489a411e2e4,32001D0505
81875856-dff0-4d44-b255-7cc3b8e643df,32009G1205(01)
818762a8-8e98-48c4-95b9-0a50cc09749f,32000R0710
8188102d-1f14-11f0-b1a3-01aa75ed71a1,32021R1784R(03)
81890c29-24ff-45f1-b370-ed7e4bb20240,32003R1954
818c1c6c-405e-11ed-92ed-01aa75ed71a1,32022D1682
818e78c1-5892-11ec-91ac-01aa75ed71a1,32003L0004R(04)
818e8c5c-8605-11e6-b076-01aa75ed71a1,32016R1729
819057c1-7867-4760-906e-9b02555bfdcd,32010M5759
81906bad-25b3-11e9-8d04-01aa75ed71a1,32018L0822R(03)
8190a80b-40b5-11e9-8d04-01aa75ed71a1,32017R0567R(02)
819291ca-8c1c-11e9-9369-01aa75ed71a1,32019R0947
819439ce-5e12-11ec-9c6c-01aa75ed71a1,32021R2238
8196e61c-d22e-11ea-adf7-01aa75ed71a1,32015L1513R(03)
819904b1-d61a-4754-8875-635596f9120c,32002M2752
819ee493-216b-11e6-86d0-01aa75ed71a1,32008L0122R(01)
819f484f-2492-11f0-ac85-01aa75ed71a1,32025D0816
81a14878-4242-11ef-865a-01aa75ed71a1,32024R1919
81a1bb80-0ca4-11e8-966a-01aa75ed71a1,32017D2181R(01)
81a22d12-2d8b-11e3-8d1c-01aa75ed71a1,32013D0482
81a2a8d9-081d-44f6-bc9c-319de748ff05,32002M2974
81a31c95-9de7-11ed-b508-01aa75ed71a1,32023D0177
81a50f2c-e6b9-476d-829f-1f1bc4de5e59,32007D0535R(01)
81a94d85-05c0-11ee-b12e-01aa75ed71a1,32018L0410R(03)
81a9cc12-30a7-401e-98cf-2732a3782a3a,31989D0692
81aa2437-6f40-11e6-b076-01aa75ed71a1,32016R0075R(01)
81aa3738-4d6f-11f0-a9d0-01aa75ed71a1,32025D1228
81ab0ff3-b80b-11e4-b3fe-01aa75ed71a1,32015R0264
81acb9fb-824f-4494-a5b0-0e5759217e79,31984D0265
81acf42c-97ce-11e4-b8a5-01aa75ed71a1,32014D0062(01)
81ae2d3c-adae-4e03-bc0b-b89e0798ce29,32008R1156R(01)
81afb39b-7948-11e5-86db-01aa75ed71a1,32015D1890
81b05428-a306-11eb-9585-01aa75ed71a1,32020R2092R(01)
81b07772-ea42-4119-9cb1-a0171d98b1f0,31992M0259
81b1199c-371a-11f0-8a44-01aa75ed71a1,32025M11953
81b17bd1-ba5d-4918-87d4-368cf7e3adfb,32006L0096
81b19496-0368-4b88-9ebb-59134488aa22,32004D0089
81b464e6-b356-4a1e-b7af-ded1e96f4d4b,32011R0132
81b4d222-f55f-11e9-8c1f-01aa75ed71a1,32019D1752
81b5ce78-0985-11ee-b12e-01aa75ed71a1,32023R1149
81b5e346-13a9-4fc4-be8f-e3700f5b6de8,32005D0839
81b685d9-bc66-11ea-811c-01aa75ed71a1,32020D0919
81b7c37d-736f-43a7-a99c-15a827571751,31994M0442
81bcc25c-48c4-4992-967e-1aed289f87ec,32004D0472R(01)
81bd70bc-5300-11e6-89bd-01aa75ed71a1,32016D1217
81bfb4ec-dc8e-11e6-ad7c-01aa75ed71a1,32017R0066
81c2e511-62fa-49a9-9d43-d6d67c822789,31991H0141
81c35c64-1975-11e5-a342-01aa75ed71a1,32015D0971
81c45d39-6ac1-4d35-8ff8-a72415bede95,32002M2895
81c4ab4f-2c45-11ef-a61b-01aa75ed71a1,32024R1085
81c4eaad-2b66-49d6-8e78-c62d673ebd55,31997R0220
81c65d0d-58de-48b7-964d-406ecc961372,31996Y0713(02)
81c808eb-49a2-4800-8cf8-41721b6d95a2,32006D0207R(01)
81c90b49-5437-40f2-8098-caee6788d28e,31999R0344R(01)
81c9a8e4-e7e2-11e5-b954-01aa75ed71a1,32016R0354
81cc0ac0-45b6-11ec-89db-01aa75ed71a1,32021D1115(01)
81cc6659-c5dd-11e7-9b01-01aa75ed71a1,32017D2012
81cdd462-66e4-11ed-b14f-01aa75ed71a1,32022R2260
81cf20ae-2198-4076-8362-7c78623318c1,32005M3910
81d0a974-fe4c-11ef-b7db-01aa75ed71a1,32025R0458
81d19033-6d50-11ee-9220-01aa75ed71a1,32023D2165
81d2b4fa-9e4a-4739-b55a-2583335b7a6f,31991R2380
81d3103e-16ec-11ee-806b-01aa75ed71a1,32023D0630(02)
81d3207c-5a78-11e4-a0cb-01aa75ed71a1,32014D0735
81d3561e-f6d2-11ee-a251-01aa75ed71a1,32024R1047
81d3c001-8b24-449c-895a-c46a50f7dfd1,32004M3353
81d4b975-dbc3-4890-83a4-e2ce66ef15f9,31998M1235
81d4df7a-ea0d-11ee-bf53-01aa75ed71a1,32023M11084
81d57455-84ee-11e4-91cd-01aa75ed71a1,32014D0907
81d5ba15-5dcb-11e5-afbf-01aa75ed71a1,32011R1007R(02)
81d72b26-4202-11e8-b5fe-01aa75ed71a1,32014R1141R(03)
81d7cb48-c7da-46c8-9116-e6a770dd1e68,32005D0464
81d94003-9520-11e7-b92d-01aa75ed71a1,32017D1535
81dcae89-a46f-4d92-a207-e950189cee31,32011R0596
81dd0b0a-66ca-4395-b878-fb35d2a83a4e,31991M0113
81de8a22-76e8-11ef-bbbe-01aa75ed71a1,32024D02490
81e0c71a-d6cd-40ac-8193-2ed19b34ddf2,32012M6496
81e0f4e4-16e2-4dad-84d5-4ea25189d432,32002M2724
81e1db9e-86e5-11ef-a67d-01aa75ed71a1,32024R2675
81e39d9e-0d4e-4c8d-861d-f4ae55fe67ed,32003L0110R(01)
81e50a34-1ca6-47b2-94f5-6cf68eac7c79,32006M4362
81e57a20-3965-11e8-b5fe-01aa75ed71a1,32017R0988R(01)
81e70ff6-5811-11e5-afbf-01aa75ed71a1,32015R0787R(01)
81e8760e-4ccb-11ec-91ac-01aa75ed71a1,32021R2047
81ed8d03-880f-11ee-99ba-01aa75ed71a1,32023R2583
81ee1229-7208-11eb-9ac9-01aa75ed71a1,32020M9410
81ef28c6-3b32-465f-a238-a065f58be177,32001M2537
81ef3f63-fe58-11ec-b94a-01aa75ed71a1,32022R1172
81efa9c7-e049-11e5-8fea-01aa75ed71a1,32016R0282
81f0d68c-5044-11e4-a0cb-01aa75ed71a1,32014R0208R(03)
81f67c80-f736-11e9-8c1f-01aa75ed71a1,32019D1788
81f9cd1e-c35f-11e6-a6db-01aa75ed71a1,32016D2276
81fa1573-a09b-11ef-85f0-01aa75ed71a1,32024D2875
81fa1dbe-c863-11e8-9424-01aa75ed71a1,32018R1481
81fb1f1b-f96b-442d-b463-7f212a39743b,31999M1482
81fb8ccc-5b6c-11e5-afbf-01aa75ed71a1,32014R0627R(01)
81fc168f-dcbb-11ed-a05c-01aa75ed71a1,32023R0813
81fd5166-b48b-4a78-9c55-bf0624c758da,32013D0012
81fe719a-8143-11eb-9ac9-01aa75ed71a1,32021R0420
81ffdc8d-dbfb-11e3-8cd4-01aa75ed71a1,32014D0274
820903fe-81aa-400b-8fcb-d5d2c19b7aff,31996M0818
820a54cd-2014-4c6a-b282-9cea2943b1d4,31985R0448
820c3e64-6974-11e3-a7e4-01aa75ed71a1,32013R1370
820c45e4-31c3-11ee-946a-01aa75ed71a1,32022D0173R(01)
820cab64-660f-4c94-a6f0-359f80b3e87d,32002D0762R(01)
820ce44f-cc6b-11e8-9424-01aa75ed71a1,32018M8991
820e8984-eefc-11e8-b690-01aa75ed71a1,32018D1839
82103006-6fb6-434f-9cca-7ebce1943c70,32007D0367
8210a1ee-7908-11ec-9136-01aa75ed71a1,32022M10422
821128f1-76c9-11ed-9887-01aa75ed71a1,32019O0011R(01)
8212f1aa-0a3d-4c5c-8920-c37269e9a026,32011H0723(02)
821355ab-43ce-41cb-98f4-c95d2903ac41,31982D0774
8213bc4b-0159-11ea-8c1f-01aa75ed71a1,32019M9544
8213f6be-10be-4820-a2df-15e2dfd9114b,32016M8235
82154179-f6cb-4d23-ab37-a929c3a6a3d1,32003M3233
82196ae9-c54c-4477-b4ff-b3556dcb9375,32006D0492
8219b633-d2ad-401a-99c4-5dc376a7ebb4,32007R1337R(01)
821a7b5d-09cb-4766-9347-f2f75205413c,32007M4837
821aad69-2903-45d8-b8b3-acedbcb8f9b9,31991M0146
821ebc26-e4d6-11ed-a05c-01aa75ed71a1,32022M10404
822250a9-92d5-4bf0-9027-57412e37f3ea,32011D0338
82229ec6-0818-4dc8-a189-61459d734c12,32000M1792
8223400d-ce6b-11e7-a5d5-01aa75ed71a1,32017R2153
82238450-7e78-4c49-970b-d80d6d70cb20,32007R0435R(01)
8223b75b-4b03-42d4-ae7f-e867a8c7a7a1,31995L0006
822515a2-4f9e-11ef-acbc-01aa75ed71a1,32024D2077
82253c61-4025-11ee-829f-01aa75ed71a1,32023M11080
82266a6a-1487-11ee-806b-01aa75ed71a1,32023R1301
82268663-99a1-467e-bb1f-8d09f2a9599a,31977Y0427(01)
82288eea-0a36-4cc4-80ce-39c02b3e2bbe,32007M4623
8229d1f6-b915-4dc5-a88a-6f270023fd12,32011R0540R(01)
822ac1a4-9e82-11ec-83e1-01aa75ed71a1,32022R0385
822bb2a6-ebe7-4e23-a47d-303d75cd7f45,31997D0271
822c4666-d42a-4b8b-8c78-5c57dd2c856c,32015M7662
822d76ef-c173-11ec-b6f4-01aa75ed71a1,32022R0659
822fc4e7-b052-11ef-acb1-01aa75ed71a1,32024R2972
82313870-4015-11f0-b9f2-01aa75ed71a1,32025R1086
8233362b-f570-474f-9b30-db6df1a082c8,32003R2230
8233584b-6a80-4cc3-9fbb-2df5c3adffa2,32008M5407
82344624-ba25-40c5-a6ff-eb24539a4f82,32003M3184
8234a603-4f9e-11ef-acbc-01aa75ed71a1,32024D2053
82365385-3a92-11f0-8a44-01aa75ed71a1,32025D1097
8236cde3-dbec-4731-8a09-e8865577392a,32009R0265
82399955-2922-4378-8761-44210cf38afa,32010D0795
8242cb3a-7ead-11ec-8c40-01aa75ed71a1,32022M10491
82436a14-ae9c-11ec-83e1-01aa75ed71a1,32022M10613
824457a8-c02d-446a-8d7b-98ad6648534e,31998Y1201(01)
82492a44-8008-11ed-9887-01aa75ed71a1,32022R2503
82493587-cc33-42cc-a59c-968e98d43654,32006M4320
824a0563-e660-11eb-a1a5-01aa75ed71a1,32021M10250
824a82bd-ba60-44db-beb8-91f0e8918ee3,32002R0471R(01)
824ab3e1-4015-11f0-b9f2-01aa75ed71a1,32025R1087
824af0e0-4b5a-4605-a057-d56f137158ce,32004D0760R(02)
824dd76a-b1d5-4366-bdae-77aa8edac7c5,32003D0787
82508230-12ba-4d4c-ae13-05a9278b77b9,32008R1103
82511c28-280e-4e25-abaf-c4c43dab34ba,31997Y1219(01)
8253381a-828f-11ee-99ba-01aa75ed71a1,32023R2515
82534e73-1dac-11eb-b57e-01aa75ed71a1,32020M9716
82552507-0430-11e9-adde-01aa75ed71a1,32018R2026
82555f59-0f77-11eb-bc07-01aa75ed71a1,32020R1485
8256a306-13eb-42da-983e-cb7d32d4e9a3,32002D0610
8257360d-0432-11e9-adde-01aa75ed71a1,32018D1220(01)
825764d1-1d85-11e6-ba9a-01aa75ed71a1,32013R1305R(01)
825b8717-e65c-11ee-8b2b-01aa75ed71a1,32024R0900
825e0c54-cf35-11eb-ac72-01aa75ed71a1,32021R0969
825f1e4e-0ba0-11f0-b1a3-01aa75ed71a1,32025M11888
825fa441-e463-11e6-ad7c-01aa75ed71a1,32017A0127(01)
82614c13-8ae9-47f3-9a42-2a344809966b,32006R1893R(04)
8261a13b-73c3-4ae1-b245-556a13463388,32006R1677R(01)
8265ff48-ce0d-11e9-992f-01aa75ed71a1,32017R0625R(08)
8266974f-4836-11ef-acbc-01aa75ed71a1,32024M11604
82674c70-96cb-11ef-a130-01aa75ed71a1,32024M11698
826ad3b9-cead-11e3-b682-01aa75ed71a1,32014R0428
826b7dae-07ad-40c2-9797-dc634093ad6c,32003R1139R(02)
8270fced-552e-11e9-a8ed-01aa75ed71a1,32018M8652
8271709e-236d-11e8-ac73-01aa75ed71a1,32018D0343
82717b58-b718-11e3-86f9-01aa75ed71a1,32014D0176
82719742-6e3a-49a7-8c5b-d03811b0ca5d,32014M7212
8271ff17-4eca-11e9-a8ed-01aa75ed71a1,32019L0475
827718ae-6ccd-11ea-b735-01aa75ed71a1,32020R0204R(01)
8277afd5-a0e1-45c2-a708-c554abb8e9a6,32005D0447
827adf7e-c7ff-11ea-adf7-01aa75ed71a1,32017R0439R(01)
827b5cf5-3d20-11e7-a08e-01aa75ed71a1,32010R0832R(01)
827dd3c3-d3aa-11ef-be2a-01aa75ed71a1,32020R2193R(04)
827eccc2-bc8f-11e3-86f9-01aa75ed71a1,32014R0334
8282011e-e08b-11e2-9165-01aa75ed71a1,32013R0604
8282244c-bbc0-44fc-9a61-fd3b7be215c5,32010R0404R(02)
82831f6c-ba5e-475e-aaee-4c40363422ec,31997R1284
82842571-b41f-49fc-addb-7833f9fc1b8b,32013L0010R(02)
82849019-c3fb-11e3-9fe4-01aa75ed71a1,32012R0899R(01)
8284da34-5f25-11e3-ab0f-01aa75ed71a1,32013D1207(03)
828bee30-da55-11e2-bfa7-01aa75ed71a1,32013R0579
828e60a4-0d99-4220-a7af-28bb2e2dd674,32016M7879
828eebc6-1422-11eb-b57e-01aa75ed71a1,32020D0674R(01)
828f194e-e47c-11e2-9165-01aa75ed71a1,32013D0354
828f3ce8-25ba-11e8-ac73-01aa75ed71a1,32018R0353
828fa91d-35a8-4ac7-8a59-0d10fa9e7da4,31990D0518
8290d033-dac1-11e5-8fea-01aa75ed71a1,32015D2250R(01)
82922b5d-6970-4954-bd52-458719b51057,31992L0090
82924bf8-27ed-4d70-9e7a-cf9d4b1bf39f,32012M6500
8292f2f3-7e96-4eac-a0bf-93e8a12f2363,32006R0085R(03)
8293311e-2fcb-4848-84cb-c315a5450edc,32002A0205(01)
82942660-f7ea-4833-b992-f1539e5478f2,32001R2511
82947273-053a-11ea-8c1f-01aa75ed71a1,32019M9548
82976058-b052-11ef-acb1-01aa75ed71a1,32024R2992
8297647d-c455-11e2-ab01-01aa75ed71a1,32011R1129R(02)
82995e6a-0799-4e6f-b278-bcfe312cc377,32017M8683
8299c542-0b75-11f0-b1a3-01aa75ed71a1,32024R1517R(02)
829a85e7-9b2c-4d39-a710-4f9d33ad2e49,32003D0904
829ed37a-1825-4c1d-8838-1dce6711d31c,31980D1136
82a2db9c-b28b-11e9-9d01-01aa75ed71a1,32019D1276
82a44a78-a0be-11ef-85f0-01aa75ed71a1,32024R2882
82a6bca2-6af7-4d72-a21e-f1fa38c321e6,31995D0129
82a72e81-9328-11e9-9369-01aa75ed71a1,32008R1005R(05)
82a80241-ce97-4f51-a3f9-a106523b56a3,32000D0223
82a858c4-7ac0-4937-bbdb-b9c742498256,32008E0124
82a9d4a2-7ed5-11e5-b8b7-01aa75ed71a1,32015H1381R(01)
82ad6fa1-18f7-49fb-9f73-5f3cef02f39b,31994D0489
82afb934-c8a3-470c-9466-81003f156c1d,31998R0516
82b0103a-4ac7-11e2-9294-01aa75ed71a1,32012R1183R(01)
82b056c4-97f5-4a32-8972-59c3b4e23beb,32011D0831
82b09066-17cb-11e9-8d04-01aa75ed71a1,32019D0052
82b1de2b-b5bd-43f0-9500-ed4198a0e37a,31977R1658
82b2d4cf-cb1a-11ee-95d9-01aa75ed71a1,32024M11403
82b3b926-764b-11e6-b076-01aa75ed71a1,32016R0246R(01)
82b4000c-ab15-11ec-83e1-01aa75ed71a1,32019R0627R(05)
82b6dcb7-45fa-452b-ba92-7655da8872b6,32014D0181
82b78b68-3d67-11e4-8c3c-01aa75ed71a1,32014R0974
82ba88e6-66e5-11ed-b14f-01aa75ed71a1,32022D2262
82bb6b9b-6cc2-4f79-9a9b-e53dc48034e7,32005D0844
82bb98d7-7c68-11ef-bbbe-01aa75ed71a1,32024R2563
82bbce90-e7d1-11ec-a534-01aa75ed71a1,32022M10736
82bbeccb-544a-4d00-b051-a3143e473242,31977K0328
82bd9134-96bd-4fe6-8be0-3d8448635396,32009D0410
82bde368-b230-4408-8f8d-14d64d0f63c2,31999D0210
82bdfc1a-e47d-11e2-9165-01aa75ed71a1,32013R0427R(01)
82c0629a-bdd1-11e7-a7f8-01aa75ed71a1,32016R0341R(03)
82c0fd2c-cfad-435c-8287-6f4bda656d7d,32009L0104
82c29cfe-bb4e-11ef-91ed-01aa75ed71a1,32024L3099
82c50e00-187f-4340-9d7d-21cffcb378f3,32014M7393
82c7d669-b679-11e4-b3fe-01aa75ed71a1,32015R0244
82c81d9a-25d0-11eb-9d7e-01aa75ed71a1,32020M10002
82c9806d-1743-11e6-ba9a-01aa75ed71a1,32016R0698
82ca175b-66e5-4e81-826a-89dc0d144b0f,31999D0090
82ca4b23-0b75-11f0-b1a3-01aa75ed71a1,32025D0626
82cc0866-5308-446a-82dd-8eecf8a94d27,31974Y0608(01)
82cc20cc-be99-4784-9837-e464fb46ba32,32005M3908
82cd0e7c-76dc-11e9-9f05-01aa75ed71a1,32019D0769
82ce8bca-80d4-49b7-995b-58ed347b4b19,32006D0944R(02)
82cfbb80-432e-4093-bff6-da9f11b94300,32006R1667
82d0ef16-b34a-11e4-b5b2-01aa75ed71a1,32015D0213(01)
82d13ed3-8494-11ec-8c40-01aa75ed71a1,32021R0241R(05)
82d14151-2466-11ee-94cb-01aa75ed71a1,32023D1461
82d3029f-a2cf-11ed-b508-01aa75ed71a1,32001L0113R(04)
82d3bb9b-10bf-4e14-87e0-42ecbac46f68,32003R1234
82d40154-721e-11ec-9136-01aa75ed71a1,32022D0024
82d4a419-3372-4c73-a044-8b7d62d22d13,32015M7648
82db5197-bb9c-476f-83e7-689907f95179,32010M5753
82db71d3-21a1-4e66-a380-c2a5b7816170,32008R1099
82db8bfa-a689-11ed-b508-01aa75ed71a1,32023D0261
82dcb1b7-3027-11e9-8d04-01aa75ed71a1,32016R0355R(01)
82ddc81e-1bc3-11ef-a251-01aa75ed71a1,32024R1439
82e038cf-5371-11e4-a0cb-01aa75ed71a1,32008R0451R(01)
82e1733c-5bad-47fb-978d-2702aa04a138,32003H0203
82e276e9-430d-11ef-865a-01aa75ed71a1,32024R1971
82e2f14f-fc9c-11ea-b44f-01aa75ed71a1,32020R1054R(04)
82e3627b-5d9c-415d-b811-9b4a34dea452,32008R0536
82e60c65-be7a-11e5-9e54-01aa75ed71a1,32016R0046
82e7734a-c5dd-11e7-9b01-01aa75ed71a1,32017A1110(01)
82eb4a15-0439-4636-9c77-765de030e54d,32005D0353
82ebbefc-e957-4c89-8444-116edf34dda6,31998M1071
82ed8877-08a6-444c-a696-209cd94e7e0a,32004M3459
82ee1914-367b-11e9-8d04-01aa75ed71a1,32019D0276
82ef3a73-2d0f-11ef-a61b-01aa75ed71a1,32024R1700
82ef54ca-3882-11ed-9c68-01aa75ed71a1,32022R1619
82efc862-ebbf-11e3-8cd4-01aa75ed71a1,32014D0323
82f038c8-6f40-11e6-b076-01aa75ed71a1,32014R0991R(02)
82f10593-a5ed-4f19-9d7b-a342f4fefffa,32006L0001
82f1d40a-9844-4f0c-a487-f43ec7dcf0de,31988Y0204(01)
82f32156-a667-43c7-951d-f3b2e403c2e8,32017M8336
82f4aa01-81e9-11ef-a67d-01aa75ed71a1,32024R2637
82f66b0b-9ecc-4d00-9a93-ac716118217c,31997M0880
82f862f7-4181-483d-803e-66b3e5a36271,32011L0032
82f92e1a-d652-11e7-a506-01aa75ed71a1,32017R2213
82f95550-f7e5-40e5-a285-bb1e69f183a6,32014M7404
82fa3568-06cc-4754-a56d-553c596ed920,32001M2479
82faa670-1d21-49ff-accd-41d269827e82,31962D0430(05)
82fe7bea-d7aa-11eb-895a-01aa75ed71a1,32021Q0628(01)
82ff9107-5686-11e3-a8cb-01aa75ed71a1,32013D0674
83019d85-dab1-4060-913e-2b9b3e7a06d1,31996Y0318(01)
83028d89-abf2-429e-8213-b47a4ca3f102,31991R0053
8308bd77-3aa0-48cc-a5b0-fa2f584f5052,32003R1184
830a4878-4680-11ec-89db-01aa75ed71a1,32021D1994
830a722b-9dd2-4d4a-a8a4-572e968b1f18,31999D0836
830ad185-d3aa-11ef-be2a-01aa75ed71a1,32025R0058
830d2908-43d4-11ef-865a-01aa75ed71a1,32024R1961
830d6b42-4c75-11e9-a8ed-01aa75ed71a1,32018R1861R(01)
830ddfff-2252-11ec-bd8e-01aa75ed71a1,32021D1739
830e09c3-07f1-4454-b005-f4c1d2522ef1,31990D0554
830e3b68-02c3-4f85-94a4-95eefe662f19,31986R1196
830ebb2d-4242-11ef-865a-01aa75ed71a1,32024L1785
830ee6c2-bea2-48ec-b784-59b4f87b5724,32006R1367
830ee7d4-bc4b-11e6-a237-01aa75ed71a1,32005L0029R(04)
83116f46-0e91-11f0-b1a3-01aa75ed71a1,32025R0630
83119fbe-0651-4feb-9921-217144057e01,32003B0419
8311b9ae-0e9a-4b00-9fec-7ac8f8955cb8,31995M0551
8312012f-4af1-4bf9-9946-c8895bb6b881,32009D0908
83147fd5-f5c1-4510-8d70-6aecec3c4452,32006M4380
8315ea07-f6d5-4341-b90c-a629da5e733c,31991M0138
831632ac-db8f-4490-a631-8df5554cc179,32011M6159
83166964-216b-11e6-86d0-01aa75ed71a1,32015D2228R(01)
8316de55-1c33-11e2-91ce-01aa75ed71a1,32012D1020(01)
8317c3c0-efb7-445d-bfac-2114f4fc305f,32014M7223
83192814-3b91-11e7-a08e-01aa75ed71a1,32017R0812
831a7228-4f9e-11ef-acbc-01aa75ed71a1,32024D2073
8320f1af-3d13-11ec-89db-01aa75ed71a1,32020R2085R(02)
83223e70-63e4-4f7d-a3a5-f3404aa7ebd3,32006D0950
83253243-f902-11e2-a22e-01aa75ed71a1,32013H0730(19)
83255bbf-4010-4a5f-b2dd-e571671de863,32007D0648
832aa188-1a22-11e9-8d04-01aa75ed71a1,32019D0070
832b58f8-7bc4-11e4-97c9-01aa75ed71a1,32002L0087R(02)
832d45c7-1faf-4ad1-bbb0-49057ac771cc,31986R0866R(01)
832dd28b-dff0-11e3-8cd4-01aa75ed71a1,32014D0520(03)
832f8638-da3f-11e1-905c-01aa75ed71a1,32012D0443
832f91cd-e2cb-11e6-ad7c-01aa75ed71a1,32017D0122
832fc1b9-bcd7-47d7-983d-6c365b2cd5ca,31999D0645
8330d774-f042-11e2-a22e-01aa75ed71a1,32013R0685
83315097-c26f-4c1d-8ded-9b113f35701d,31973D0357
8333dff5-3fa0-4644-bf37-4449f0e804d4,32007D0416
83357411-81cb-11e4-89f7-01aa75ed71a1,32014D0335R(01)
8336463e-5b5a-48a6-9730-adb5cc8217e1,32002D0200
83373f97-40ec-4b7f-a52d-a8fa41d60e50,31994D1061
83378a4d-63f5-11e4-9cbe-01aa75ed71a1,32014R1173
8338de63-21b3-454a-8806-c45d8310d4de,32010D0771
8339aa60-054b-4701-a489-2c0f4d019dd9,31984D0564
833ce166-b12a-11eb-8307-01aa75ed71a1,32021D0755
833d6454-1947-438a-9916-7a9c4b814375,32007M4830
83406e5d-16ef-11e4-933d-01aa75ed71a1,32014H0729(16)
83429a8a-fa81-11ef-b7db-01aa75ed71a1,32025D0378
8343974d-0993-11ec-b5d3-01aa75ed71a1,32017R0745R(04)
8344c14e-5f33-4284-aca2-b42e9b0096fa,32012R1147
8344f9fe-1f37-11eb-b57e-01aa75ed71a1,32020R0493R(01)
834501a1-7ec6-4e2d-b94e-d555d0126a92,31994D0578
834547ec-5e7a-11ed-92ed-01aa75ed71a1,32022D2128
8345d778-713d-11ee-9220-01aa75ed71a1,32023R2222
83462ea4-63e1-11ee-9220-01aa75ed71a1,32023R2384
834786c1-179c-11e8-9253-01aa75ed71a1,32018D0261
8347d10e-6375-11ef-a8ba-01aa75ed71a1,32024M11555
834b1614-2d0f-11ef-a61b-01aa75ed71a1,32024R1685
834b40d1-26c3-11ef-a195-01aa75ed71a1,32023R1455R(01)
834d5ba6-bd09-40f5-9bb7-d74357d45d67,32001D0163(01)
834dd1d7-1411-11f0-b1a3-01aa75ed71a1,32014L0017R(09)
8352a001-0fc9-4ac9-96c4-bb04ab044d00,31999D0298
8354f12c-6d4f-11ee-9220-01aa75ed71a1,32023R2162
8356da3d-355f-4885-a231-1fbc894a1924,32005L0036R(03)
8357b58f-640a-4ab2-8fcc-5c11e5a27b27,32012D0109
8357d5ea-02d0-11f0-9503-01aa75ed71a1,32025R0474
835a44e1-149f-11ed-8fa0-01aa75ed71a1,32022M10784
835ac35f-db53-4735-873d-0bfb4072b7b7,32003D0185
835c56dc-9dc8-423a-871f-a1efe62aec0f,32007D0860
835e864b-1bd6-4f57-a8b6-485919173722,32012M6446
835ed039-a1ce-11e2-ab01-01aa75ed71a1,32012R0290R(01)
835f2b8a-c0b9-44dd-862d-05dba3f7ca90,32010D0091
8360ce1b-dbe8-43a0-b237-2d2539df39cc,32012M6775
8361134a-4fc3-4dcf-b5de-aea1087ec9ad,32001D0517
