work-id,celex-expr-id,celex-man-id,celex-cs-id,suffix,mtd
c9c0e382-b55c-4bd5-9a02-d616e80eb4b1,ENG,html,31972L0159en.html,html,tree_non_inferred.rdf
f64d87d6-6792-4b0b-aa12-8b011f6469c9,ENG,html,31981D0134en.html,html,tree_non_inferred.rdf
3c817367-2571-11ea-af81-01aa75ed71a1,ENG,xhtml,L_2019332EN.01015901.doc.html,html,tree_non_inferred.rdf
db4f9cfe-85be-4313-9a8a-8daa44876f3f,ENG,html,32005M3721en.html,html,tree_non_inferred.rdf
8312012f-4af1-4bf9-9946-c8895bb6b881,ENG,xhtml,L_2009322EN.01002801.doc.html,html,tree_non_inferred.rdf
63ee6101-7421-445e-9378-b384491cd33f,ENG,html,31999M1617en.html,html,tree_non_inferred.rdf
b0d8ec49-167b-417f-8f5c-818cd5120894,ENG,xhtml,ENG_m8930.html,html,tree_non_inferred.rdf
f6b717c3-a713-402e-b6fd-cb15405d303a,ENG,html,31979D0912en.html,html,tree_non_inferred.rdf
71332e14-5dc1-4cc6-9297-e80dae902ba3,ENG,html,32003M3200en.html,html,tree_non_inferred.rdf
a40d27f4-8f94-11ec-8c40-01aa75ed71a1,ENG,xhtml,L_2022035EN.01000101.doc.html,html,tree_non_inferred.rdf
db673693-c10e-11ec-b6f4-01aa75ed71a1,ENG,xhtml,L_2022119EN.01006501.doc.html,html,tree_non_inferred.rdf
80e376f6-2d12-11e5-9f85-01aa75ed71a1,ENG,xhtml,L_2015192EN.01001901.doc.html,html,tree_non_inferred.rdf
c426ed23-7c64-11e9-9f05-01aa75ed71a1,ENG,xhtml,L_2019136EN.01000101.doc.html,html,tree_non_inferred.rdf
f031ef3f-2a52-42ea-9f41-97806c224502,ENG,xhtml,L_2010051EN.01002201.doc.html,html,tree_non_inferred.rdf
02118ec7-e245-432d-a398-59a25222de1a,ENG,xhtml,L_2006229EN.01000501.doc.html,html,tree_non_inferred.rdf
4fdd0268-a2ce-11ed-b508-01aa75ed71a1,ENG,xhtml,L_2023030EN.01002601.doc.html,html,tree_non_inferred.rdf
781e35f9-fb4f-11e2-a352-01aa75ed71a1,ENG,xhtml,L_2013208EN.01006801.doc.html,html,tree_non_inferred.rdf
d1d0cb2d-5898-43c0-bcd6-644eb2c263bf,ENG,html,31982D0912en.html,html,tree_non_inferred.rdf
f82ead0c-2465-11ef-a195-01aa75ed71a1,ENG,xhtml,L_202401611EN.html,html,tree_non_inferred.rdf
11f18ef2-87e4-11ed-9887-01aa75ed71a1,ENG,xhtml,L_2022338EN.01004001.doc.html,html,tree_non_inferred.rdf
3b5dbb26-53c5-11e6-89bd-01aa75ed71a1,ENG,xhtml,L_2016201EN.01002301.doc.html,html,tree_non_inferred.rdf
63bac8c5-7ad6-11ef-bbbe-01aa75ed71a1,ENG,xhtml,L_202402494EN.html,html,tree_non_inferred.rdf
fc87d73e-6114-4b4e-8a7d-ba522f1981aa,ENG,xhtml,L_2007008EN.01000901.doc.html,html,tree_non_inferred.rdf
7a39c65d-9aec-11ee-b164-01aa75ed71a1,ENG,xhtml,L_202302804EN.html,html,tree_non_inferred.rdf
0732198c-cb0c-11e8-9424-01aa75ed71a1,ENG,xhtml,LI2018252EN.01000101.doc.html,html,tree_non_inferred.rdf
f1e11dc5-148d-402e-9fd6-0eff0fb86f5a,ENG,xhtml,ENG_m8468.html,html,tree_non_inferred.rdf
f038e4ae-6b31-4337-9131-611b653f5c53,ENG,xhtml,C_2007182EN.01000101.doc.html,html,tree_non_inferred.rdf
f9521f6f-3718-41b7-aa06-9e99299c14b5,ENG,xhtml,L_2006329EN.01001301.doc.html,html,tree_non_inferred.rdf
fcb94429-8288-11e3-9b7d-01aa75ed71a1,ENG,xhtml,L_2014016EN.01000301.doc.html,html,tree_non_inferred.rdf
ef84f14b-145b-11ed-8fa0-01aa75ed71a1,ENG,xhtml,L_2022205EN.01009901.doc.html,html,tree_non_inferred.rdf
5199c2b2-b117-11ef-acb1-01aa75ed71a1,ENG,xhtml,L_202403004EN.html,html,tree_non_inferred.rdf
e06f78b1-d486-11eb-895a-01aa75ed71a1,ENG,xhtml,L_2021224EN.01002201.doc.html,html,tree_non_inferred.rdf
96a53709-8c54-11e6-97db-01aa75ed71a1,ENG,xhtml,L_2016272EN.01000201.doc.html,html,tree_non_inferred.rdf
dc153778-832b-4ad8-bd38-196909405baf,ENG,xhtml,L_2012176EN.01005401.doc.html,html,tree_non_inferred.rdf
790e3db5-d966-11eb-895a-01aa75ed71a1,ENG,xhtml,L_2021230EN.01000101.doc.html,html,tree_non_inferred.rdf
69a83b30-cafb-4ebc-8615-2ffbec642752,ENG,html,31989Y1007_01_en.html,html,tree_non_inferred.rdf
6caba698-b896-4ec6-9e05-e83fa894f30c,ENG,html,31999D0307R_01_en.html,html,tree_non_inferred.rdf
b8ada20c-5ebf-11e6-9b08-01aa75ed71a1,ENG,xhtml,L_2016215EN.01000401.doc.html,html,tree_non_inferred.rdf
ba3d9de2-1087-4f85-b62f-baa2b10f4cc8,ENG,xhtml,L_2010234EN.01000301.doc.html,html,tree_non_inferred.rdf
2330efc5-f9f9-11e4-a4c8-01aa75ed71a1,ENG,xhtml,L_2015121EN.01000101.doc.html,html,tree_non_inferred.rdf
1eee846b-fe19-11ef-b7db-01aa75ed71a1,ENG,xhtml,L_202500457EN.html,html,tree_non_inferred.rdf
438f03a4-fa61-4529-aa4b-db6f076cc32b,ENG,html,32001D0326en.html,html,tree_non_inferred.rdf
7fd23d56-a6c7-11ec-83e1-01aa75ed71a1,ENG,xhtml,L_2022091EN.01002201.doc.html,html,tree_non_inferred.rdf
e929e241-86ce-11e6-b076-01aa75ed71a1,ENG,xhtml,L_2016264EN.01003801.doc.html,html,tree_non_inferred.rdf
b4ae9907-1d00-11ed-8fa0-01aa75ed71a1,ENG,xhtml,L_2022213EN.01001301.doc.html,html,tree_non_inferred.rdf
02040803-e112-4369-bcc2-02852f82e0c2,ENG,xhtml,L_2007059EN.01007301.doc.html,html,tree_non_inferred.rdf
575f31b6-0b43-4571-9c4b-52686356929d,ENG,html,31988D0383en.html,html,tree_non_inferred.rdf
56bd6e26-a55b-11e5-b528-01aa75ed71a1,ENG,xhtml,L_2015332EN.01005401.doc.html,html,tree_non_inferred.rdf
4c152290-a698-11e3-8438-01aa75ed71a1,ENG,xhtml,L_2014069EN.01010101.doc.html,html,tree_non_inferred.rdf
483ca571-40bd-4458-b366-37d12b6464de,ENG,html,32003L0100en.html,html,tree_non_inferred.rdf
3aadd393-7ae2-4ca0-99d0-d96b75aff37f,ENG,html,31975D0482en.html,html,tree_non_inferred.rdf
d94ebe21-9303-4d6c-8e40-ef0806102751,ENG,html,31997D0675en.html,html,tree_non_inferred.rdf
f6960fb7-e303-11ed-a05c-01aa75ed71a1,ENG,xhtml,L_2023110EN.01003001.doc.html,html,tree_non_inferred.rdf
72cc610f-d10c-4852-bd9d-77078fc34f2e,ENG,html,31994D1028en.html,html,tree_non_inferred.rdf
f89377db-8231-4211-85f1-7c2dd45ce33f,ENG,xhtml,C_2007288EN.01000501.doc.html,html,tree_non_inferred.rdf
8d928157-f64f-11eb-9037-01aa75ed71a1,ENG,xhtml,L_2021283EN.01000101.doc.html,html,tree_non_inferred.rdf
125b1034-d1bf-4105-87b2-fefad676757d,ENG,xhtml,L_2007180EN.01001701.doc.html,html,tree_non_inferred.rdf
48b9e7f4-eb42-11e5-8a81-01aa75ed71a1,ENG,xhtml,L_2016070EN.01003201.doc.html,html,tree_non_inferred.rdf
03e5f920-a54e-11ef-85f0-01aa75ed71a1,ENG,xhtml,L_202402823EN.html,html,tree_non_inferred.rdf
1a2e9506-403b-4555-a0c5-5e6d99c6f557,ENG,xhtml,L_2005036EN.01000801.doc.html,html,tree_non_inferred.rdf
eb114ce8-7742-432f-8f60-6c0dd5df796d,ENG,xhtml,L_2005279EN.01004701.doc.html,html,tree_non_inferred.rdf
87d27189-4de6-11e4-a0cb-01aa75ed71a1,ENG,xhtml,L_2014291EN.01000601.doc.html,html,tree_non_inferred.rdf
cda46d19-0700-4621-879c-1b847c4c2d7e,ENG,html,31990H0443en.html,html,tree_non_inferred.rdf
d0c6079d-76d8-11e4-b593-01aa75ed71a1,ENG,xhtml,C_2014427EN.01000101.doc.html,html,tree_non_inferred.rdf
7f1dcf8a-3205-11ef-a61b-01aa75ed71a1,ENG,xhtml,L_202401784EN.html,html,tree_non_inferred.rdf
afd8c599-2949-11e7-ab65-01aa75ed71a1,ENG,xhtml,L_2017107EN.01002401.doc.html,html,tree_non_inferred.rdf
18a15062-87e3-42af-b5f9-43200116e180,ENG,xhtml,L_2006308EN.01000501.doc.html,html,tree_non_inferred.rdf
cc788ee5-45b6-11ec-89db-01aa75ed71a1,ENG,xhtml,L_2021402EN.01000101.doc.html,html,tree_non_inferred.rdf
90f4ae80-1ee3-4358-adcd-280bb1c23864,ENG,html,32012M6679en.html,html,tree_non_inferred.rdf
bb527057-9396-463b-be94-02399c57380c,ENG,html,31983D0062en.html,html,tree_non_inferred.rdf
192426f8-53dd-11ec-91ac-01aa75ed71a1,ENG,xhtml,L_2021432EN.01000801.doc.html,html,tree_non_inferred.rdf
7f621a4f-84a7-11e7-b5c6-01aa75ed71a1,ENG,xhtml,L_2017215EN.01000101.doc.html,html,tree_non_inferred.rdf
d07c9717-3e84-11e6-af30-01aa75ed71a1,ENG,xhtml,L_2016176EN.01000101.doc.html,html,tree_non_inferred.rdf
49f61b3a-0f79-4192-bb70-005f1623af42,ENG,html,32003D0745en.html,html,tree_non_inferred.rdf
56716a2e-5e61-11e5-afbf-01aa75ed71a1,ENG,xhtml,L_2015244EN.01002001.doc.html,html,tree_non_inferred.rdf
9880312c-93bd-11e8-8bc1-01aa75ed71a1,ENG,xhtml,L_2018192EN.01003101.doc.html,html,tree_non_inferred.rdf
0f25c517-d0dc-4341-a830-0feed8d08d6c,ENG,xhtml,C_2007138EN.01000401.doc.html,html,tree_non_inferred.rdf
f21a9547-7ca9-4014-bad4-fc9f433c2ac9,ENG,html,31997D0603en.html,html,tree_non_inferred.rdf
5a32fcf7-a9d1-11e8-99ee-01aa75ed71a1,ENG,xhtml,m8879.html,html,tree_non_inferred.rdf
f2e864cc-4e3a-11ee-9220-01aa75ed71a1,ENG,xhtml,LI2023221EN.01000601.doc.html,html,tree_non_inferred.rdf
ca2adedc-62a6-442e-a3f0-9f4846efe154,ENG,xhtml,ENG_m8556.html,html,tree_non_inferred.rdf
8271709e-236d-11e8-ac73-01aa75ed71a1,ENG,xhtml,L_2018067EN.01000101.doc.html,html,tree_non_inferred.rdf
e3ff5ee7-e710-43ee-a45d-fe54a89e27ce,ENG,html,32002M3042en.html,html,tree_non_inferred.rdf
ce6b63ab-5d26-11f0-a9d0-01aa75ed71a1,ENG,xhtml,L_202501269EN.html,html,tree_non_inferred.rdf
6372568d-a402-11ec-83e1-01aa75ed71a1,ENG,xhtml,L_2022087EN.01000501.doc.html,html,tree_non_inferred.rdf
0ea0426c-2282-11ed-8fa0-01aa75ed71a1,ENG,xhtml,L_2022218EN.01000701.doc.html,html,tree_non_inferred.rdf
78a22741-69bb-4205-b643-79b6b0a99e41,ENG,html,31995R2506en.html,html,tree_non_inferred.rdf
80fe72e6-2e03-485b-9a0e-3ae1df3a845a,ENG,html,32002M2879en.html,html,tree_non_inferred.rdf
d7d55dc5-b3f1-426d-ac02-687378c17078,ENG,html,32006M4454en.html,html,tree_non_inferred.rdf
4e8a6f67-d21b-4b34-86c1-e2009b2ad5aa,ENG,xhtml,C_2011310EN.01000101.doc.html,html,tree_non_inferred.rdf
cd0b9aa2-c130-11e7-ac39-01aa75ed71a1,ENG,xhtml,L_2017287EN.01000101.doc.html,html,tree_non_inferred.rdf
700ddf8f-6b81-11e7-b2f2-01aa75ed71a1,ENG,xhtml,L_2017185EN.01006001.doc.html,html,tree_non_inferred.rdf
ca18293d-3124-11f0-8a44-01aa75ed71a1,ENG,xhtml,L_202500915EN.html,html,tree_non_inferred.rdf
f9822e57-b49e-11e7-837e-01aa75ed71a1,ENG,xhtml,L_2017269EN.01001001.doc.html,html,tree_non_inferred.rdf
b944a6ec-017c-11ed-acce-01aa75ed71a1,ENG,xhtml,L_2022185EN.01006501.doc.html,html,tree_non_inferred.rdf
b947dd04-5b3b-11e4-8ccf-01aa75ed71a1,ENG,xhtml,L_2014305EN.01011601.doc.html,html,tree_non_inferred.rdf
62f8a62e-7f9b-4c80-a9fe-dde62f6acffe,ENG,xhtml,C_2004249EN.01000501.doc.html,html,tree_non_inferred.rdf
183d4d6e-7396-448a-be87-5d5dab67e577,ENG,html,32002M2756en.html,html,tree_non_inferred.rdf
c35b2da1-5de8-4606-944c-2238cd6d3658,ENG,html,31990Y0412_01_en.html,html,tree_non_inferred.rdf
e907cb74-a45e-11e3-afd1-01aa75ed71a1,ENG,xhtml,L_2014065EN.01003101.doc.html,html,tree_non_inferred.rdf
99b095d3-6621-11e7-b2f2-01aa75ed71a1,ENG,xhtml,L_2017178EN.01000101.doc.html,html,tree_non_inferred.rdf
5cf6d466-d16a-11ea-adf7-01aa75ed71a1,ENG,xhtml,L_2020244EN.01001801.doc.html,html,tree_non_inferred.rdf
5da5f631-fefa-4b73-b62f-8c3a8e96063e,ENG,xhtml,L_1994033EN.01000101.doc.html,html,tree_non_inferred.rdf
5da5f631-fefa-4b73-b62f-8c3a8e96063e,ENG,html,31994D0068en.html,html,tree_non_inferred.rdf
56e16600-7acc-11e9-9f05-01aa75ed71a1,ENG,xhtml,L_2019132EN.01003301.doc.html,html,tree_non_inferred.rdf
e95f4d43-3ee0-48b2-8c1e-63b3565bb600,ENG,html,31994R2621en.html,html,tree_non_inferred.rdf
acb6ba65-8ba0-4bb0-992f-c7c6dc648ee4,ENG,xhtml,L_2005245EN.01001801.doc.html,html,tree_non_inferred.rdf
2acf6ce8-7021-40c7-b3e2-78f234bcbb6a,ENG,html,31990Y0309_03_en.html,html,tree_non_inferred.rdf
f2f5561d-c985-11eb-84ce-01aa75ed71a1,ENG,xhtml,L_2021204EN.01001801.doc.html,html,tree_non_inferred.rdf
bacc89fe-cfc2-11e5-a4b5-01aa75ed71a1,ENG,xhtml,L_2016033EN.01000901.doc.html,html,tree_non_inferred.rdf
9db48927-cecc-426d-a6c5-aa88f554e582,ENG,xhtml,C_2009259EN.01000101.doc.html,html,tree_non_inferred.rdf
0c64b0f1-aa2c-4c09-8bf4-fa02a408ccf1,ENG,xhtml,L_2010213EN.01004801.doc.html,html,tree_non_inferred.rdf
1388a1a3-b484-4311-9553-22fb4db0f4e1,ENG,xhtml,L_2006031EN.01002101.doc.html,html,tree_non_inferred.rdf
b7473498-85f1-4c44-946f-3e0025761146,ENG,html,32001R0985en.html,html,tree_non_inferred.rdf
88d332fd-6014-4f65-8367-a484e377884a,ENG,xhtml,L_2010317EN.01002201.doc.html,html,tree_non_inferred.rdf
93e6b6e8-4beb-45e7-8c6b-158f53ebbc8d,ENG,xhtml,L_2009150EN.01000601.doc.html,html,tree_non_inferred.rdf
58bb4708-6019-4c9d-a83e-bb25a20b0bca,ENG,xhtml,ENG_m8230.html,html,tree_non_inferred.rdf
7bbf71be-716e-11ef-a8ba-01aa75ed71a1,ENG,xhtml,L_202402456EN.html,html,tree_non_inferred.rdf
70c2fe7d-c6f2-11e4-bbe1-01aa75ed71a1,ENG,xhtml,L_2015065EN.01000701.doc.html,html,tree_non_inferred.rdf
89b783dc-b969-4725-b448-66ea8d80d022,ENG,html,31987R4070en.html,html,tree_non_inferred.rdf
5d7370a5-13cc-11e4-933d-01aa75ed71a1,ENG,xhtml,L_2014219EN.01001001.doc.html,html,tree_non_inferred.rdf
197dfe4f-7fdd-11ec-8c40-01aa75ed71a1,ENG,xhtml,L_2022019EN.01000301.doc.html,html,tree_non_inferred.rdf
2110dd36-babd-11ea-811c-01aa75ed71a1,ENG,xhtml,L_2020207EN.01001501.doc.html,html,tree_non_inferred.rdf
c1ca4252-2309-4c71-adc6-6f41dd0f6bea,ENG,xhtml,L_2011291EN.01004501.doc.html,html,tree_non_inferred.rdf
09b819bf-f9cf-11ed-a05c-01aa75ed71a1,ENG,xhtml,L_2023136EN.01002301.doc.html,html,tree_non_inferred.rdf
db53de49-bfb1-11e3-86f9-01aa75ed71a1,ENG,xhtml,L_2014106EN.01004302.doc.html,html,tree_non_inferred.rdf
9d5193b9-d4f2-11e3-8cd4-01aa75ed71a1,ENG,xhtml,L_2014133EN.01003301.doc.html,html,tree_non_inferred.rdf
de077a6e-052b-11f0-b1a3-01aa75ed71a1,ENG,xhtml,L_202500503EN.html,html,tree_non_inferred.rdf
de113aba-c9e8-11ed-a05c-01aa75ed71a1,ENG,xhtml,L_2023086EN.01006501.doc.html,html,tree_non_inferred.rdf
684d62c3-badd-11e7-a7f8-01aa75ed71a1,ENG,xhtml,L_2017277EN.01000601.doc.html,html,tree_non_inferred.rdf
1278e5eb-2829-11e3-8d1c-01aa75ed71a1,ENG,xhtml,L_2013257EN.01001801.doc.html,html,tree_non_inferred.rdf
4355d5f4-2a5c-11ed-975d-01aa75ed71a1,ENG,xhtml,L_2022228EN.01000801.doc.html,html,tree_non_inferred.rdf
8719de81-8f44-46cf-a1dc-77b36eff9df1,ENG,xhtml,L_2011061EN.01002201.doc.html,html,tree_non_inferred.rdf
7698058f-377e-11e6-a825-01aa75ed71a1,ENG,xhtml,L_2016162EN.01000501.doc.html,html,tree_non_inferred.rdf
fb629774-7df6-11e9-9f05-01aa75ed71a1,ENG,xhtml,L_2019138EN.01000301.doc.html,html,tree_non_inferred.rdf
ef1a50f1-e375-11eb-895a-01aa75ed71a1,ENG,xhtml,L_2021247EN.01010001.doc.html,html,tree_non_inferred.rdf
0950d27d-3eb0-11eb-b27b-01aa75ed71a1,ENG,xhtml,L_2020423EN.01000101.doc.html,html,tree_non_inferred.rdf
85270f17-c664-11ea-b3a4-01aa75ed71a1,ENG,xhtml,L_2020226EN.01000501.doc.html,html,tree_non_inferred.rdf
b629b69e-b29f-11e6-9e3c-01aa75ed71a1,ENG,xhtml,L_2016319EN.01004201.doc.html,html,tree_non_inferred.rdf
ea5aa87a-2c4a-11e5-9f85-01aa75ed71a1,ENG,xhtml,L_2015191EN.01000601.doc.html,html,tree_non_inferred.rdf
62c37347-f8f8-11e2-a22e-01aa75ed71a1,ENG,xhtml,C_2013217EN.01003701.doc.html,html,tree_non_inferred.rdf
2231837d-3e1a-4f83-a667-7f0b6ee5b905,ENG,html,31998Y1231_02_en.html,html,tree_non_inferred.rdf
65963ae6-8296-4fe1-93a0-eb5812f5ca59,ENG,html,32006M4087en.html,html,tree_non_inferred.rdf
965bc9b3-08e7-11ef-a251-01aa75ed71a1,ENG,xhtml,L_202401210EN.html,html,tree_non_inferred.rdf
b9642944-fcd5-44c8-bc7c-ba6ffd91f252,ENG,html,32000M2065en.html,html,tree_non_inferred.rdf
0e0a3916-b2aa-11ef-acb1-01aa75ed71a1,ENG,xhtml,L_202403009EN.html,html,tree_non_inferred.rdf
f0febfe1-8b7a-11eb-b85c-01aa75ed71a1,ENG,xhtml,L_2021100EN.01001301.doc.html,html,tree_non_inferred.rdf
0c331bce-0e0f-4d70-ada9-f5e5a3cacb48,ENG,xhtml,L_2007257EN.01001601.doc.html,html,tree_non_inferred.rdf
3a092d7f-97c7-11ee-b164-01aa75ed71a1,ENG,xhtml,L_202302738EN.html,html,tree_non_inferred.rdf
bc08e542-d618-11ea-adf7-01aa75ed71a1,ENG,xhtml,L_2020253EN.01000101.doc.html,html,tree_non_inferred.rdf
9309b2be-9f48-4c9e-b852-921b62d76c6a,ENG,html,32000D0233en.html,html,tree_non_inferred.rdf
0c97854b-2c4b-11ee-95a2-01aa75ed71a1,ENG,xhtml,L_2023188EN.01005501.doc.html,html,tree_non_inferred.rdf
bab905ec-7a9a-11e8-ac6a-01aa75ed71a1,ENG,xhtml,L_2018163EN.01000601.doc.html,html,tree_non_inferred.rdf
09d367a4-4ae0-11e9-a8ed-01aa75ed71a1,ENG,xhtml,C_2019106EN.01001201.doc.html,html,tree_non_inferred.rdf
4bba20b5-8bbb-4d8f-a35a-75e946dd82f2,ENG,html,31989H0012en.html,html,tree_non_inferred.rdf
65d5d74e-8303-4c8d-9274-16f230963c53,ENG,html,31998D0828_01_en.html,html,tree_non_inferred.rdf
ebd5ab00-4453-49df-b7c4-5ced4371793e,ENG,html,31998Y0731_01_en.html,html,tree_non_inferred.rdf
cd9deb5a-2ecc-11f0-8a44-01aa75ed71a1,ENG,xhtml,C_202502744EN.html,html,tree_non_inferred.rdf
c184215c-bbef-4848-b5e3-0a9a8f882954,ENG,html,32002M2780en.html,html,tree_non_inferred.rdf
bc39f03b-de72-480e-9488-5f965a1a7d25,ENG,xhtml,L_2011193EN.01001301.doc.html,html,tree_non_inferred.rdf
768c18f3-400c-11eb-b27b-01aa75ed71a1,ENG,xhtml,L_2020427EN.01002101.doc.html,html,tree_non_inferred.rdf
4ce062fa-f39a-4430-a9c7-76c4cfcb4486,ENG,html,32005M4056en.html,html,tree_non_inferred.rdf
43373647-930c-40c9-b736-d3005c26e87e,ENG,html,31989A0347en.html,html,tree_non_inferred.rdf
f6753b19-a773-40ed-83bf-088a9c800678,ENG,xhtml,ENG_m8972.html,html,tree_non_inferred.rdf
c35f6c30-baa9-4a86-9ddc-ae49dbb658bc,ENG,xhtml,L_2011320EN.01003701.doc.html,html,tree_non_inferred.rdf
e44c260f-0849-11e7-8a35-01aa75ed71a1,ENG,xhtml,L_2017067EN.01003101.doc.html,html,tree_non_inferred.rdf
c3d37af1-2e53-420f-b941-dd77cfb24a15,ENG,html,32004D0248en.html,html,tree_non_inferred.rdf
db909b92-9e44-11e5-8781-01aa75ed71a1,ENG,xhtml,L_2015323EN.01000501.doc.html,html,tree_non_inferred.rdf
c6f71457-935c-4103-b7d4-646a29ed18ab,ENG,xhtml,ENG_m8373.html,html,tree_non_inferred.rdf
ffc524fc-fe44-11e6-8a35-01aa75ed71a1,ENG,xhtml,L_2017054EN.01000801.doc.html,html,tree_non_inferred.rdf
d8da0e80-9564-11ec-b4e4-01aa75ed71a1,ENG,xhtml,LI2022042EN.01001501.doc.html,html,tree_non_inferred.rdf
12f0f4f6-9ec7-47cf-8f54-2a4f6c55bf26,ENG,xhtml,L_2009336EN.01001601.doc.html,html,tree_non_inferred.rdf
1589d23a-1fd2-40aa-83cb-b8641cb53165,ENG,html,32004L0023en.html,html,tree_non_inferred.rdf
5eb1855d-c06a-45f8-9bc1-c91e607e2090,ENG,html,32000M2094en.html,html,tree_non_inferred.rdf
2ae92790-5f99-11eb-b487-01aa75ed71a1,ENG,xhtml,L_2021026EN.01003701.doc.html,html,tree_non_inferred.rdf
d7e88c66-ae1d-4dd2-8302-24559a1539b9,ENG,html,31984R0872R_01_en.html,html,tree_non_inferred.rdf
32210172-b5b1-11e4-b5b2-01aa75ed71a1,ENG,xhtml,L_2015040EN.01001401.doc.html,html,tree_non_inferred.rdf
6e17d89c-ccfa-439a-94b1-49ae9c964cf6,ENG,xhtml,L_2008239EN.01001201.doc.html,html,tree_non_inferred.rdf
0902feb0-533e-4c11-8de9-98a68757f4ff,ENG,xhtml,L_2005255EN.01002201.doc.html,html,tree_non_inferred.rdf
23c37f53-b51f-48cf-b754-d6c4532103b1,ENG,xhtml,L_2010049EN.01000101.doc.html,html,tree_non_inferred.rdf
a1536046-78b5-48bf-b4a0-f45c87f3850e,ENG,html,31998M1327en.html,html,tree_non_inferred.rdf
044643ee-fdb7-4c9d-a4af-c25a7922d020,ENG,html,32000D0037en.html,html,tree_non_inferred.rdf
31b9add4-5958-4322-a32d-3aea3b6f9f08,ENG,html,31999M1632en.html,html,tree_non_inferred.rdf
85dd7a55-0367-11e9-adde-01aa75ed71a1,ENG,xhtml,L_2018323EN.01000701.doc.html,html,tree_non_inferred.rdf
d020b490-e484-4d98-9947-0375ee3a3e84,ENG,html,31997D0363en.html,html,tree_non_inferred.rdf
a2f0a7b8-166a-4ec1-a0f7-910d96ba05fb,ENG,html,31996D0717en.html,html,tree_non_inferred.rdf
3a2aec61-addd-11e9-9d01-01aa75ed71a1,ENG,xhtml,L_2019196EN.01000601.doc.html,html,tree_non_inferred.rdf
0ef1ee53-d2f8-11ea-adf7-01aa75ed71a1,ENG,xhtml,L_2020247EN.01001601.doc.html,html,tree_non_inferred.rdf
afa6bdf1-c7a0-4afc-b2ff-6f8493c6bfb8,ENG,xhtml,C_2008033EN.01000201.doc.html,html,tree_non_inferred.rdf
ccab8137-c002-4819-9316-1d4dadc3e5ab,ENG,xhtml,L_2004312EN.01001201.doc.html,html,tree_non_inferred.rdf
27c1d865-b7e1-11e8-99ee-01aa75ed71a1,ENG,xhtml,L_2018231EN.01002001.doc.html,html,tree_non_inferred.rdf
bc7affb2-3670-4789-88fe-51441d78f144,ENG,html,31982D0276en.html,html,tree_non_inferred.rdf
2ace87f0-f299-4303-bb82-6bb35b61258a,ENG,xhtml,L_1993148EN.01000101.doc.html,html,tree_non_inferred.rdf
2ace87f0-f299-4303-bb82-6bb35b61258a,ENG,html,31993R1493en.html,html,tree_non_inferred.rdf
3c2bb20b-cfc6-4aae-936b-160b3dbda7dd,ENG,xhtml,L_2011263EN.01001101.doc.html,html,tree_non_inferred.rdf
a5be3a49-3a75-11e5-98a0-01aa75ed71a1,ENG,xhtml,L_2015207EN.01000101.doc.html,html,tree_non_inferred.rdf
5f71f07a-2c55-4304-9ba6-742a22f494df,ENG,xhtml,L_2006307EN.01020701.doc.html,html,tree_non_inferred.rdf
e712749a-23b5-4550-acc8-33eb7c2b865d,ENG,xhtml,L_2009111EN.01003501.doc.html,html,tree_non_inferred.rdf
25c4e99d-4dd3-11e8-be1d-01aa75ed71a1,ENG,xhtml,L_2018111EN.01001001.doc.html,html,tree_non_inferred.rdf
6ee8e917-471b-430f-9234-774c6046f5b7,ENG,html,32001M2601en.html,html,tree_non_inferred.rdf
4af9742f-f930-4f9e-a529-cd82d15ee59e,ENG,html,32001M2324en.html,html,tree_non_inferred.rdf
4eacbdf1-d01a-11e7-a7df-01aa75ed71a1,ENG,xhtml,L_2017307EN.01000101.doc.html,html,tree_non_inferred.rdf
1f3f36d0-15cf-11e8-9253-01aa75ed71a1,ENG,xhtml,L_2018046EN.01000901.doc.html,html,tree_non_inferred.rdf
aaa46c89-35ac-11e9-8d04-01aa75ed71a1,ENG,xhtml,L_2019050EN.01002301.doc.html,html,tree_non_inferred.rdf
a4851f88-08ec-11e5-8817-01aa75ed71a1,ENG,xhtml,L_2015135EN.01001301.doc.html,html,tree_non_inferred.rdf
b81c7aa5-2b99-4a17-a956-3624f3f51dc4,ENG,html,31996R2394en.html,html,tree_non_inferred.rdf
72420b2b-e4e8-4ff3-8d03-5c1d4b20edba,ENG,xhtml,L_1998171EN.01003301.doc.html,html,tree_non_inferred.rdf
72420b2b-e4e8-4ff3-8d03-5c1d4b20edba,ENG,html,31998D0382en.html,html,tree_non_inferred.rdf
ae303fd1-7402-43ba-8023-660bff94ff49,ENG,html,52004XC0304_01_en.html,html,tree_non_inferred.rdf
16522a31-776c-11ed-9887-01aa75ed71a1,ENG,xhtml,L_2022317EN.01006601.doc.html,html,tree_non_inferred.rdf
087c7c96-64c6-405e-b4af-840ad90b0d34,ENG,html,31995D0075en.html,html,tree_non_inferred.rdf
637cace8-31c4-11ee-946a-01aa75ed71a1,ENG,xhtml,L_2023195EN.01005501.doc.html,html,tree_non_inferred.rdf
db6ed77f-1757-11eb-b57e-01aa75ed71a1,ENG,xhtml,L_2020354EN.01002401.doc.html,html,tree_non_inferred.rdf
48a04c7a-2113-4f14-95e2-b6b754c761cc,ENG,html,31982R2152R_01_en.html,html,tree_non_inferred.rdf
